h,probability_mass
0.37442172260190154,0.0026490706914358065
0.3762565118503396,0.0026535891023913034
0.37809130109877753,0.002658177734599394
0.3799260903472156,0.0026628358503717232
0.38176087959565363,0.002667562334703945
0.3835956688440916,0.0026723556968522074
0.3854304580925296,0.0026772140728232125
0.3872652473409677,0.0026821352287717303
0.3891000365894056,0.0026871165653067713
0.39093482583784367,0.0026921551226961184
0.3927696150862817,0.002697247586961135
0.39460440433471966,0.002702390296854289
0.3964391935831577,0.002707579251697954
0.39827398283159565,0.0027128101200745115
0.4001087720800337,0.0027180782493432076
0.40194356132847175,0.0027233786759698533
0.4037783505769097,0.002728706136640496
0.40561313982534775,0.002734055080126128
0.4074479290737858,0.0027394196798913753
0.40928271832222374,0.0027447938473933054
0.4111175075706618,0.0027501712460540582
0.41295229681909984,0.0027555453058665824
0.4147870860675378,0.002760909238599453
0.41662187531597583,0.002766256053563544
0.4184566645644139,0.002771578573903964
0.4202914538128518,0.002776869453365813
0.4221262430612899,0.0027821211935151356
0.4239610323097278,0.002787326161344605
0.42579582155816587,0.0027924766072344813
0.4276306108066039,0.0027975646832355573
0.42946540005504186,0.002802582461596366
0.4313001893034799,0.0028075219535223152
0.43313497855191796,0.002812375128094547
0.4349697678003559,0.0028171339313200947
0.43680455704879395,0.0028217903052499007
0.438639346297232,0.002826336207123646
0.44047413554566994,0.002830763628500668
0.442308924794108,0.0028350646143114966
0.44414371404254605,0.002839231281802806
0.445978503290984,0.002843255839312713
0.44781329253942204,0.0028471306048346748
0.44964808178786,0.0028508480243300775
0.45148287103629803,0.002854400689732232
0.4533176602847361,0.0028577813566100867
0.455152449533174,0.0028609829614382287
0.45698723878161207,0.002863998638430525
0.4588220280300501,0.002866821735908901
0.46065681727848806,0.002869445832150539
0.4624916065269261,0.0028718647506845276
0.46432639577536416,0.0028740725750034868
0.4661611850238021,0.0028760636626405716
0.46799597427224016,0.0028778326586029095
0.4698307635206782,0.002879374508098483
0.47166555276911615,0.002880684468556374
0.4735003420175542,0.002881758120892891
0.47533513126599214,0.0028825913800042276
0.4771699205144302,0.002883180504463773
0.47900470976286824,0.0028835221053993953
0.4808394990113062,0.002883613154535934
0.48267428825974423,0.0028834509913762537
0.4845090775081823,0.0028830333295174096
0.4863438667566202,0.0028823582620875385
0.4881786560050583,0.0028814242662879193
0.4900134452534963,0.0028802302070328615
0.49184823450193427,0.002878775339696098
0.4936830237503723,0.0028770593119411708
0.49551781299881037,0.00287508216465305
0.4973526022472483,0.0028728443319618307
0.49918739149568636,0.0028703466403719262
0.5010221807441243,0.002867590306997453
0.5028569699925624,0.0028645769369190044
0.5046917592410004,0.002861308519668391
0.5065265484894383,0.00285778742486492
0.5083613377378764,0.002854016397005557
0.5101961269863144,0.002849998549445676
0.5120309162347524,0.0028457373575723533
0.5138657054831904,0.0028412366512127933
0.5157004947316285,0.00283650060628782
0.5175352839800664,0.0028315337357410274
0.5193700732285045,0.002826340879780743
0.5212048624769425,0.0028209271954540613
0.5230396517253805,0.002815298145587466
0.5248744409738185,0.0028094594871373667
0.5267092302222565,0.0028034172589678306
0.5285440194706945,0.0027971777691117596
0.5303788087191326,0.0027907475815312673
0.5322135979675705,0.002784133502435454
0.5340483872160086,0.0027773425661798794
0.5358831764644466,0.002770382020795762
0.5377179657128845,0.002763259313181771
0.5395527549613226,0.0027559820740099485
0.5413875442097607,0.002748558102374984
0.5432223334581986,0.002740995350233215
0.5450571227066366,0.0027333019066727213
0.5468919119550747,0.0027254859820560052
0.5487267012035126,0.002717555892073005
0.5505614904519507,0.0027095200417432807
0.5523962797003886,0.002701386909414493
0.5542310689488267,0.0026931650307879407
0.5560658581972647,0.0026848629830119384
0.5579006474457027,0.0026764893688841114
0.5597354366941407,0.002668052801189561
0.5615702259425787,0.002659561887218981
0.5634050151910167,0.002651025213498639
0.5652398044394548,0.002642451330755791
0.5670745936878927,0.0026338487391627217
0.5689093829363308,0.002625225873881729
0.5707441721847688,0.0026165910909385346
0.5725789614332067,0.0026079526534502884
0.5744137506816448,0.002599318718237567
0.5762485399300828,0.0025906973228318362
0.5780833291785208,0.00258209637291306
0.5799181184269588,0.002573523630179204
0.5817529076753968,0.002564986700684403
0.5835876969238348,0.0025564930236338904
0.5854224861722729,0.0025480498606825085
0.5872572754207108,0.0025396642857126073
0.5890920646691489,0.0025313431751264716
0.5909268539175869,0.0025230931986459653
0.5927616431660249,0.002514920810628958
0.5945964324144629,0.0025068322419076056
0.596431221662901,0.0024988334921459995
0.5982660109113389,0.0024909303227169948
0.600100800159777,0.0024831282501011943
0.601935589408215,0.002475432539797868
0.603770378656653,0.002467848200746765
0.605605167905091,0.0024603799802544943
0.6074399571535289,0.002453032359411192
0.609274746401967,0.002445809548996829
0.611109535650405,0.0024387154858606995
0.612944324898843,0.0024317538297635973
0.614779114147281,0.002424927960672891
0.6166139033957191,0.002418240976489791
0.618448692644157,0.00241169569120512
0.6202834818925951,0.0024052946334576883
0.6221182711410331,0.002399040045488907
0.6239530603894711,0.002392933882469575
0.6257878496379091,0.0023869778121917515
0.6276226388863472,0.0023811732151001112
0.6294574281347851,0.0023755211846508773
0.6312922173832232,0.0023700225279864985
0.6331270066316611,0.002364677766897067
0.6349617958800992,0.0023594871390674606
0.6367965851285372,0.0023544505995815525
0.6386313743769751,0.002349567822680337
0.6404661636254132,0.0023448382037446185
0.6423009528738512,0.0023402608615045025
0.6441357421222892,0.002335834640449636
0.6459705313707272,0.0023315581134353575
0.6478053206191653,0.0023274295844662313
0.6496401098676032,0.00232344709165349
0.6514748991160413,0.0023196084103324303
0.6533096883644793,0.0023159110563291843
0.6551444776129173,0.0023123522893747027
0.6569792668613553,0.0023089291166537604
0.6588140561097933,0.0023056382964873933
0.6606488453582313,0.0023024763421387448
0.6624836346066694,0.002299439525749854
0.6643184238551073,0.0022965238823905395
0.6661532131035454,0.002293725214236875
0.6679880023519834,0.0022910390948629525
0.6698227916004214,0.0022884608736574224
0.6716575808488594,0.0022859856803625913
0.6734923700972975,0.0022836084297374695
0.6753271593457354,0.002281323826354431
0.6771619485941734,0.0022791263695262623
0.6789967378426115,0.0022770103583746332
0.6808315270910494,0.0022749698970467307
0.6826663163394875,0.0022729989000799516
0.6845011055879254,0.0022710910979304956
0.6863358948363635,0.0022692400426676798
0.6881706840848015,0.0022674391138433965
0.6900054733332395,0.0022656815245473126
0.6918402625816775,0.0022639603276528616
0.6936750518301156,0.0022622684222645133
0.6955098410785535,0.00226059856037519
0.6973446303269916,0.0022589433537392126
0.6991794195754296,0.0022572952809721512
0.7010142088238676,0.0022556466948848064
0.7028489980723056,0.0022539898300533694
0.7046837873207437,0.002252316810640229
0.7065185765691816,0.0022506196584642425
0.7083533658176197,0.0022488903013338393
0.7101881550660576,0.002247120581630008
0.7120229443144956,0.0022453022651663583
0.7138577335629337,0.0022434270503089862
0.7156925228113716,0.0022414865773630176
0.7175273120598097,0.0022394724382303723
0.7193621013082477,0.0022373761863263486
0.7211968905566857,0.0022351893467663446
0.7230316798051237,0.002232903426799887
0.7248664690535618,0.002230509926504722
0.7267012583019997,0.002228000349722485
0.7285360475504378,0.002225366215225726
0.7303708367988758,0.0022225990681118174
0.7322056260473138,0.0022196904914092517
0.7340404152957518,0.002216632117881955
0.7358752045441898,0.002213415642014097
0.7377099937926278,0.002210032832161541
0.7395447830410659,0.002206475542856095
0.7413795722895038,0.00220273572722376
0.7432143615379418,0.0021988054495243534
0.7450491507863799,0.002194676897763301
0.7468839400348178,0.0021903423963669432
0.7487187292832559,0.0021857944188886885
0.7505535185316939,0.0021810256007241237
0.7523883077801319,0.0021760287518033054
0.7542230970285699,0.002170796869233537
0.756057886277008,0.002165323149861399
0.7578926755254459,0.0021596010027290975
0.759727464773884,0.002153624061383222
0.7615622540223219,0.0021473861960127753
0.76339704327076,0.002140881525386222
0.765231832519198,0.0021341044285446294
0.767066621767636,0.0021270495562278626
0.768901411016074,0.002119711841998229
0.7707362002645121,0.002112086513026208
0.77257098951295,0.0021041691005086443
0.774405778761388,0.0020959554496920237
0.7762405680098261,0.002087441729455538
0.778075357258264,0.0020786244414400046
0.7799101465067021,0.0020695004286807876
0.7817449357551401,0.002060066883721911
0.7835797250035781,0.00205032135617801
0.7854145142520161,0.0020402617597247755
0.7872493035004541,0.0020298863784848457
0.7890840927488921,0.002019193872791319
0.7909188819973302,0.0020081832843012763
0.7927536712457681,0.001996854040444591
0.7945884604942062,0.001985205958181295
0.7964232497426442,0.001973239247059879
0.7982580389910822,0.001960954511553429
0.8000928282395202,0.001948352752662413
0.8019276174879583,0.0019354353687791328
0.8037624067363962,0.0019222041557942179
0.8055971959848343,0.0019086613064515816
0.8074319852332723,0.0018948094089324041
0.8092667744817102,0.0018806514446831845
0.8111015637301483,0.0018661907854713986
0.8129363529785862,0.0018514311896855574
0.8147711422270243,0.0018363767978751733
0.8166059314754623,0.0018210321275408856
0.8184407207239003,0.0018054020671877619
0.8202755099723383,0.0017894918696463803
0.8221102992207764,0.001773307144683273
0.8239450884692143,0.001756853850911479
0.8257798777176524,0.0017401382870233008
0.8276146669660904,0.0017231670823620224
0.8294494562145284,0.001705947186859405
0.8312842454629664,0.0016884858603597559
0.8331190347114045,0.0016707906613575398
0.8349538239598424,0.0016528694351776148
0.8367886132082805,0.0016347303016265562
0.8386234024567184,0.001616381642146907
0.8404581917051565,0.0015978320865029983
0.8422929809535945,0.001579090499038375
0.8441277702020324,0.0015601659645351868
0.8459625594504705,0.0015410677737091143
0.8477973486989085,0.0015218054083854103
0.8496321379473465,0.0015023885263800614
0.8514669271957845,0.0014828269461370637
0.8533017164442226,0.0014631306311532553
0.8551365056926605,0.0014433096742274942
0.8569712949410986,0.0014233742815802542
0.8588060841895366,0.0014033347568765816
0.8606408734379746,0.0013832014851915223
0.8624756626864126,0.0013629849169630452
0.8643104519348506,0.0013426955519598932
0.8661452411832886,0.0013223439233144777
0.8679800304317267,0.0013019405816451632
0.8698148196801646,0.001281496079317569
0.8716496089286027,0.0012610209548678773
0.8734843981770407,0.00124052571763435
0.8753191874254787,0.0012200208326195363
0.8771539766739167,0.0011995167056273511
0.8789887659223548,0.0011790236686935842
0.8808235551707927,0.0011585519658506682
0.8826583444192307,0.001138111739249921
0.8844931336676688,0.0011177130156680736
0.8863279229161067,0.0010973656934242153
0.8881627121645448,0.001077079529732085
0.8899975014129827,0.0010568641285083615
0.8918322906614208,0.0010367289286589293
0.8936670799098588,0.0010166831928590933
0.8955018691582968,0.000996735996849144
0.8973366584067348,0.0009768962192552226
0.8991714476551729,0.0009571725319526407
0.9010062369036108,0.0009375733909839065
0.9028410261520489,0.0009181070280364181
0.9046758154004869,0.0008987814424935477
0.9065106046489249,0.0008796043940612396
0.9083453938973629,0.0008605833959779225
0.910180183145801,0.0008417257088069838
0.9120149723942389,0.0008230383348163846
0.913849761642677,0.0008045280129426214
0.9156845508911149,0.0007862012143384884
0.9175193401395529,0.0007680641384984185
0.919354129387991,0.0007501227099604687
0.9211889186364289,0.0007323825755737879
0.923023707884867,0.0007148491023275873
0.924858497133305,0.0006975273757284958
0.926693286381743,0.0006804221987197943
0.928528075630181,0.0006635380911278731
0.9303628648786191,0.0006468792896240942
0.932197654127057,0.0006304497481889616
0.9340324433754951,0.0006142531390629514
0.9358672326239331,0.0005982928541688155
0.9377020218723711,0.0005825720069887373
0.9395368111208091,0.0005670934348802809
0.941371600369247,0.0005518597018115295
0.9432063896176851,0.0005368731014987808
0.9450411788661232,0.0005221356609279241
0.9468759681145611,0.000507649144238802
0.9487107573629991,0.0004934150569560703
0.9505455466114372,0.0004794346505426468
0.9523803358598751,0.0004657089272605603
0.9542151251083132,0.0004522386453156258
0.9560499143567512,0.00043902432426693843
0.9578847036051892,0.0004260662506822726
0.9597194928536272,0.0004133644840176079
0.9615542821020653,0.0004009188627027135
0.9633890713505032,0.0003887290104115081
0.9652238605989413,0.0003767943424989502
0.9670586498473792,0.00036511407258559686
0.9688934390958173,0.0003536872192699294
0.9707282283442553,0.00034251261295045363
0.9725630175926933,0.00033158890274127926
0.9743978068411313,0.0003209145634610014
0.9762325960895694,0.0003104879026798295
