h,probability_mass
0.37442172260190154,0.002431326769352256
0.3762565118503396,0.0024330939936170787
0.37809130109877753,0.002434897335186582
0.3799260903472156,0.0024367398669037036
0.38176087959565363,0.0024386244482000126
0.3835956688440916,0.002440553721053554
0.3854304580925296,0.0024425301063939002
0.3872652473409677,0.0024445558009608217
0.3891000365894056,0.0024466327746260168
0.39093482583784367,0.0024487627681854347
0.3927696150862817,0.002450947291625667
0.39460440433471966,0.0024531876228684776
0.3964391935831577,0.0024554848069997287
0.39827398283159565,0.0024578396559829224
0.4001087720800337,0.0024602527488572193
0.40194356132847175,0.00246272443242125
0.4037783505769097,0.002465254822401135
0.40561313982534775,0.002467843805099218
0.4074479290737858,0.002470491039520441
0.40928271832222374,0.00247319595996895
0.4111175075706618,0.002475957779114046
0.41295229681909984,0.002478775491512196
0.4147870860675378,0.0024816478775787766
0.41662187531597583,0.002484573508003846
0.4184566645644139,0.0024875507485925927
0.4202914538128518,0.0024905777655283372
0.4221262430612899,0.0024936525310389986
0.4239610323097278,0.00249677282945589
0.42579582155816587,0.0024999362636496316
0.4276306108066039,0.0025031402618284986
0.42946540005504186,0.0025063820846811897
0.4313001893034799,0.0025096588328478203
0.43313497855191796,0.0025129674547031073
0.4349697678003559,0.0025163047544295354
0.43680455704879395,0.0025196674003634175
0.438639346297232,0.0025230519335946236
0.44047413554566994,0.0025264547767987417
0.442308924794108,0.002529872243278862
0.44414371404254605,0.0025333005462002366
0.445978503290984,0.0025367358079923016
0.44781329253942204,0.0025401740698963483
0.44964808178786,0.002543611301640602
0.45148287103629803,0.0025470434112129033
0.4533176602847361,0.0025504662547172338
0.455152449533174,0.0025538756462851076
0.45698723878161207,0.0025572673680215197
0.4588220280300501,0.0025606371799598068
0.46065681727848806,0.002563980830012616
0.4624916065269261,0.0025672940638818
0.46432639577536416,0.0025705726349163176
0.4661611850238021,0.002573812313895745
0.46799597427224016,0.0025770088987101224
0.4698307635206782,0.0025801582239222427
0.47166555276911615,0.002583256170190775
0.4735003420175542,0.0025862986735294582
0.47533513126599214,0.002589281734388892
0.4771699205144302,0.002592201426535085
0.47900470976286824,0.00259505390571249
0.4808394990113062,0.002597835418070582
0.48267428825974423,0.0026005423083352297
0.4845090775081823,0.002603171027710653
0.4863438667566202,0.002605718141497659
0.4881786560050583,0.0026081803364081954
0.4900134452534963,0.0026105544275666485
0.49184823450193427,0.0026128373651844333
0.4936830237503723,0.0026150262408892954
0.49551781299881037,0.0026171182937087287
0.4973526022472483,0.00261911091568568
0.49918739149568636,0.0026210016571239624
0.5010221807441243,0.002622788231452952
0.5028569699925624,0.0026244685196996713
0.5046917592410004,0.0026260405745706034
0.5065265484894383,0.0026275026241249716
0.5083613377378764,0.002628853075046886
0.5101961269863144,0.0026300905155014027
0.5120309162347524,0.002631213717580145
0.5138657054831904,0.002632221639328743
0.5157004947316285,0.002633113426356016
0.5175352839800664,0.00263388841302737
0.5193700732285045,0.0026345461232398725
0.5212048624769425,0.0026350862707799462
0.5230396517253805,0.002635508759269546
0.5248744409738185,0.0026358136817025246
0.5267092302222565,0.0026360013195714117
0.5285440194706945,0.002636072141599056
0.5303788087191326,0.002636026802065512
0.5322135979675705,0.00263586613875692
0.5340483872160086,0.0026355911705206745
0.5358831764644466,0.00263520309445565
0.5377179657128845,0.002634703282731464
0.5395527549613226,0.002634093279053166
0.5413875442097607,0.002633374794777922
0.5432223334581986,0.0026325497046978483
0.5450571227066366,0.002631620042492274
0.5468919119550747,0.0026305879958711267
0.5487267012035126,0.0026294559014145885
0.5505614904519507,0.0026282262391202483
0.5523962797003886,0.0026269016266740955
0.5542310689488267,0.002625484813461808
0.5560658581972647,0.0026239786743209046
0.5579006474457027,0.002622386203063823
0.5597354366941407,0.002620710505772145
0.5615702259425787,0.002618954793885934
0.5634050151910167,0.0026171223770955813
0.5652398044394548,0.0026152166560562554
0.5670745936878927,0.002613241114933295
0.5689093829363308,0.0026111993138025757
0.5707441721847688,0.0026090948809104606
0.5725789614332067,0.00260693150481423
0.5744137506816448,0.0026047129264178655
0.5762485399300828,0.002602442930914668
0.5780833291785208,0.0026001253396565767
0.5799181184269588,0.0025977640019590516
0.5817529076753968,0.002595362786858252
0.5835876969238348,0.0025929255748410886
0.5854224861722729,0.0025904562495513484
0.5872572754207108,0.0025879586894935525
0.5890920646691489,0.0025854367597508855
0.5909268539175869,0.0025828943037211776
0.5927616431660249,0.0025803351348936353
0.5945964324144629,0.002577763028675862
0.596431221662901,0.0025751817142863295
0.5982660109113389,0.002572594866720787
0.600100800159777,0.0025700060988107115
0.601935589408215,0.0025674189533806155
0.603770378656653,0.002564836895523595
0.605605167905091,0.002562263304996827
0.6074399571535289,0.002559701468758083
0.609274746401967,0.002557154573647646
0.611109535650405,0.0025546256992317945
0.612944324898843,0.0025521178108094435
0.614779114147281,0.0025496337526052858
0.6166139033957191,0.002547176241147765
0.618448692644157,0.0025447478588446846
0.6202834818925951,0.0025423510477689207
0.6221182711410331,0.002539988103660175
0.6239530603894711,0.0025376611701477623
0.6257878496379091,0.002535372233213529
0.6276226388863472,0.002533123115887501
0.6294574281347851,0.0025309154731988836
0.6312922173832232,0.0025287507873776745
0.6331270066316611,0.0025266303633186306
0.6349617958800992,0.002524555324319912
0.6367965851285372,0.002522526608087281
0.6386313743769751,0.0025205449630279083
0.6404661636254132,0.0025186109448263674
0.6423009528738512,0.002516724913310315
0.6441357421222892,0.0025148870296190498
0.6459705313707272,0.002513097253667161
0.6478053206191653,0.0025113553419149675
0.6496401098676032,0.0025096608454538353
0.6514748991160413,0.002508013108394688
0.6533096883644793,0.00250641126658356
0.6551444776129173,0.00250485424662697
0.6569792668613553,0.002503340765248009
0.6588140561097933,0.0025018693289604525
0.6606488453582313,0.002500438234073695
0.6624836346066694,0.002499045567021393
0.6643184238551073,0.002497689205026673
0.6661532131035454,0.0024963668170891297
0.6679880023519834,0.0024950758653116667
0.6698227916004214,0.002493813606552285
0.6716575808488594,0.0024925770944115807
0.6734923700972975,0.0024913631815484697
0.6753271593457354,0.002490168522327826
0.6771619485941734,0.0024889895757978556
0.6789967378426115,0.0024878226089923633
0.6808315270910494,0.0024866637005594248
0.6826663163394875,0.002485508744715192
0.6845011055879254,0.00248435345551425
0.6863358948363635,0.002483193371439802
0.6881706840848015,0.0024820238603049565
0.6900054733332395,0.002480840124463434
0.6918402625816775,0.0024796372063268877
0.6936750518301156,0.0024784099941766767
0.6955098410785535,0.002477153228274428
0.6973446303269916,0.0024758615072557914
0.6991794195754296,0.002474529294809058
0.7010142088238676,0.0024731509266248015
0.7028489980723056,0.002471720617613374
0.7046837873207437,0.0024702324693812797
0.7065185765691816,0.002468680477956284
0.7083533658176197,0.002467058541754624
0.7101881550660576,0.002465360469777319
0.7120229443144956,0.002463579990031836
0.7138577335629337,0.0024617107581606226
0.7156925228113716,0.002459746366269797
0.7175273120598097,0.002457680351950159
0.7193621013082477,0.002455506207467321
0.7211968905566857,0.002453217389120278
0.7230316798051237,0.002450807326751584
0.7248664690535618,0.0024482694333898157
0.7267012583019997,0.0024455971150186984
0.7285360475504378,0.002442783780453962
0.7303708367988758,0.0024398228513167826
0.7322056260473138,0.0024367077720810074
0.7340404152957518,0.0024334320201892727
0.7358752045441898,0.0024299891162139252
0.7377099937926278,0.002426372634048787
0.7395447830410659,0.002422576211119738
0.7413795722895038,0.0024185935585881264
0.7432143615379418,0.002414418471538245
0.7450491507863799,0.002410044839130026
0.7468839400348178,0.002405466654695523
0.7487187292832559,0.00240067802576494
0.7505535185316939,0.0023956731840043123
0.7523883077801319,0.0023904464950482754
0.7542230970285699,0.0023849924682051915
0.756057886277008,0.0023793057660216783
0.7578926755254459,0.0023733812136890174
0.759727464773884,0.0023672138082697297
0.7615622540223219,0.002360798727729351
0.76339704327076,0.00235413133975697
0.765231832519198,0.0023472072103551947
0.767066621767636,0.002340022112183345
0.768901411016074,0.0023325720326382777
0.7707362002645121,0.0023248531816562053
0.77257098951295,0.0023168619992166004
0.774405778761388,0.002308595162538254
0.7762405680098261,0.0023000495929493907
0.778075357258264,0.002291222462414314
0.7799101465067021,0.002282111199709692
0.7817449357551401,0.002272713496231065
0.7835797250035781,0.0022630273114195485
0.7854145142520161,0.002253050877797495
0.7872493035004541,0.0022427827055981017
0.7890840927488921,0.002232221586983238
0.7909188819973302,0.00222136659983611
0.7927536712457681,0.002210217111121787
0.7945884604942062,0.002198772779805098
0.7964232497426442,0.002187033559321808
0.7982580389910822,0.002174999699595079
0.8000928282395202,0.002162671748590678
0.8019276174879583,0.0021500505534081797
0.8037624067363962,0.0021371372609023317
0.8055971959848343,0.00212393331783768
0.8074319852332723,0.0021104404705657226
0.8092667744817102,0.002096660764232385
0.8111015637301483,0.002082596541509542
0.8129363529785862,0.0020682504408613316
0.8147711422270243,0.002053625394333905
0.8166059314754623,0.002038724624883704
0.8184407207239003,0.002023551643247149
0.8202755099723383,0.0020081102443478137
0.8221102992207764,0.001992404503261313
0.8239450884692143,0.0019764387707329597
0.8257798777176524,0.0019602176682664233
0.8276146669660904,0.0019437460827829852
0.8294494562145284,0.0019270291608725185
0.8312842454629664,0.0019100723026345338
0.8331190347114045,0.001892881155134551
0.8349538239598424,0.0018754616054777714
0.8367886132082805,0.0018578197735195801
0.8386234024567184,0.0018399620042250416
0.8404581917051565,0.001821894859692804
0.8422929809535945,0.001803625110860229
0.8441277702020324,0.0017851597289036201
0.8459625594504705,0.001766505876352436
0.8477973486989085,0.001747670897937015
0.8496321379473465,0.0017286623111814339
0.8514669271957845,0.0017094877967674545
0.8533017164442226,0.0016901551886845225
0.8551365056926605,0.001670672464185498
0.8569712949410986,0.0016510477335679565
0.8588060841895366,0.0016312892298017724
0.8606408734379746,0.0016114052980231355
0.8624756626864126,0.0015914043849119491
0.8643104519348506,0.001571295027980969
0.8661452411832886,0.001551085844786363
0.8679800304317267,0.001530785522089948
0.8698148196801646,0.0015104028049869218
0.8716496089286027,0.0014899464860241994
0.8734843981770407,0.0014694253943254448
0.8753191874254787,0.0014488483847458753
0.8771539766739167,0.0014282243270744652
0.8789887659223548,0.0014075620953057243
0.8808235551707927,0.0013868705569958124
0.8826583444192307,0.0013661585627273052
0.8844931336676688,0.0013454349356958012
0.8863279229161067,0.0013247084614398561
0.8881627121645448,0.0013039878777296506
0.8899975014129827,0.0012832818646318328
0.8918322906614208,0.0012625990347664273
0.8936670799098588,0.0012419479237724357
0.8955018691582968,0.001221336980995717
0.8973366584067348,0.0012007745604144266
0.8991714476551729,0.0011802689118149542
0.9010062369036108,0.0011598281722321538
0.9028410261520489,0.0011394603576645307
0.9046758154004869,0.001119173355077357
0.9065106046489249,0.0010989749147026168
0.9083453938973629,0.0010788726426478378
0.910180183145801,0.0010588739938195185
0.9120149723942389,0.001038986265172696
0.913849761642677,0.0010192165892913972
0.9156845508911149,0.0009995719283079079
0.9175193401395529,0.0009800590681659505
0.919354129387991,0.0009606846132319442
0.9211889186364289,0.0009414549812606739
0.923023707884867,0.0009223763987145731
0.924858497133305,0.0009034548964431346
0.926693286381743,0.0008846963057212434
0.928528075630181,0.0008661062546483351
0.9303628648786191,0.0008476901649066143
0.932197654127057,0.0008294532488812554
0.9340324433754951,0.0008114005071364995
0.9358672326239331,0.0007935367262483647
0.9377020218723711,0.0007758664769899309
0.9395368111208091,0.0007583941128652753
0.941371600369247,0.0007411237689887533
0.9432063896176851,0.0007240593613027801
0.9450411788661232,0.0007072045861309939
0.9468759681145611,0.0006905629200572559
0.9487107573629991,0.0006741376201281321
0.9505455466114372,0.0006579317243667291
0.9523803358598751,0.0006419480525942426
0.9542151251083132,0.0006261892075482324
0.9560499143567512,0.0006106575762909763
0.9578847036051892,0.0005953553318960778
0.9597194928536272,0.0005802844354078957
0.9615542821020653,0.000565446638059748
0.9633890713505032,0.000550843483744208
0.9652238605989413,0.0005364763117228047
0.9670586498473792,0.0005223462595662643
0.9688934390958173,0.0005084542663130085
0.9707282283442553,0.0004948010758361747
0.9725630175926933,0.0004813872404076831
0.9743978068411313,0.0004682131244465921
0.9762325960895694,0.00045527890844376427
