"state","puma22","cbsa20","cbsatype20","stab","CBSAName20","PUMA22name","pop20","afact"
"State code","PUMA (2022)","Core-based statistical area code","CBSA type (2020)","State abbr.","2020 CBSA name","PUMA22 name","Total population (2020 Census)","puma22-to-cbsatype20 allocation factor"
"06","03717","31080","Metro","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles County (East Central)--Arcadia, San Gabriel & Temple City Cities",190304,1 
"06","03718","31080","Metro","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles County (Central)--Pasadena City",136675,1 
"06","03719","31080","Metro","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles County (Central)--Glendale City",196543,1 
"06","03720","31080","Metro","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles County (Central)--Burbank City",122786,1 
"06","03721","31080","Metro","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles County (North)--LA City (Northeast/North Hollywood & Valley Village)",135948,1 
"06","03722","31080","Metro","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles County (Northwest)--LA City (North Central/Van Nuys & North Sherman Oaks)",166269,1 
"06","03723","31080","Metro","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles County (North)--LA City (North Central/Mission Hills & Panorama City) PUM",142813,1 
"06","03724","31080","Metro","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles County (Northwest)--LA City (Northwest/Encino & Tarzana)",174337,1 
"06","03725","31080","Metro","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles County--LA City (Northwest/Canoga Park, Winnetka & Woodland Hills)",182789,1 
"06","03728","31080","Metro","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles County (Southwest)--Santa Monica City",106835,1 
"06","03730","31080","Metro","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles County (West Central)--LA City (Central/Hancock Park & Mid-Wilshire)",167510,1 
"06","03731","31080","Metro","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles County (Central)--West Hollywood & Beverly Hills Cities",109232,1 
"06","03732","31080","Metro","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles County (Central)--LA City (East Central & Hollywood)",172212,1 
"06","03733","31080","Metro","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles County (Central)--LA City (Central/Koreatown)",113324,1 
"06","03734","31080","Metro","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles County--LA City (East Central/Silver Lake, Echo Park & Westlake)",192514,1 
"06","03735","31080","Metro","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles County--LA City (Mount Washington, Highland Park & Glassell Park)",183205,1 
"06","03736","31080","Metro","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles County (Central)--Alhambra & South Pasadena Cities",115745,1 
"06","03737","31080","Metro","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles County (Central)--Monterey Park & Rosemead Cities",126123,1 
"06","03738","31080","Metro","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles County (Central)--El Monte & South El Monte Cities",127671,1 
"06","03739","31080","Metro","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles County (Southeast)--Whittier City & Hacienda Heights",171513,1 
"06","03740","31080","Metro","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles County (Central)--Pico Rivera & Montebello Cities",127928,1 
"06","03741","31080","Metro","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles County (Central)--Bell Gardens, Bell, Maywood, Cudahy & Commerce Cities P",133387,1 
"06","03742","31080","Metro","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles County (Central)--Huntington Park City, Florence-Graham & Walnut Park PUM",128584,1 
"06","03743","31080","Metro","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles County (Central)--East Los Angeles",116045,1 
"06","03744","31080","Metro","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles County (Central)--LA City (East Central/Central City & Boyle Heights) PUM",190188,1 
"06","03745","31080","Metro","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles County (Central)--LA City (Southeast/East Vernon)",121879,1 
"06","03746","31080","Metro","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles County--LA City (Central/Univ. of Southern California & Exposition Park)",109171,1 
"06","03747","31080","Metro","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles County (Central)--LA City (Central/West Adams & Baldwin Hills)",164789,1 
"06","03748","31080","Metro","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",189044,1 
"06","03750","31080","Metro","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles County (South Central)--LA City (South Central/Westmont)",178716,1 
"06","03751","31080","Metro","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles County (South Central)--LA City (South Central/Watts)",158065,1 
"06","03752","31080","Metro","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles County (South)--South Gate & Lynwood Cities",166850,1 
"06","03753","31080","Metro","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles County (South)--Downey City",112920,1 
"06","03754","31080","Metro","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles County (Southeast)--La Mirada & Santa Fe Springs Cities",135779,1 
"06","03757","31080","Metro","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles County (South Central)--Compton City & West Rancho Dominquez",158642,1 
"06","03758","31080","Metro","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles County (South Central)--Gardena, Lawndale Cities & West Athens",157965,1 
"06","03759","31080","Metro","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles County (South Central)--Hawthorne City",115060,1 
"06","03760","31080","Metro","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles County--Redondo Beach, Manhattan Beach & Hermosa Beach Cities",144082,1 
"06","03761","31080","Metro","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles County (South Central)--Torrance City",127249,1 
"06","03762","31080","Metro","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles County (South Central)--Carson City",119407,1 
"06","03763","31080","Metro","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles County (South Central)--Long Beach City (North)",145286,1 
"06","03764","31080","Metro","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles County (South)--Lakewood, Cerritos, Artesia & Hawaiian Gardens Cities PUM",162735,1 
"06","03766","31080","Metro","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles County (South)--Long Beach City (Southwest & Port)",102364,1 
"06","03767","31080","Metro","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles County (South)--LA City (South/San Pedro)",179879,1 
"06","03768","31080","Metro","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles County (Southwest)--Palos Verdes Peninsula",112382,1 
"06","03770","31080","Metro","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles County (West Central)--LA City (West Los Angeles, Century City & Palms) P",101081,1 
"06","03771","31080","Metro","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles County (Northwest)--Santa Clarita City (South)",109406,1 
"06","03772","31080","Metro","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles County (North/Unincorporated)--Castaic",103912,1 
"06","03773","31080","Metro","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles County (Northwest)--Santa Clarita City (North)",127759,1 
"06","03774","31080","Metro","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles County--Calabasas, Agoura Hills, Malibu & Westlake Village Cities",141081,1 
"06","03775","31080","Metro","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles County (Central)--LA City (Central)",116054,1 
"06","03776","31080","Metro","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles County (West Central)--LA City (Central/Westwood & West Los Angeles)",106278,1 
"06","03778","31080","Metro","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles County (Central)--Inglewood City",111631,1 
"06","03779","31080","Metro","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles County (Southeast)--Long Beach City (East)",118467,1 
"06","03780","31080","Metro","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles County (Southeast)--Long Beach (Central) & Signal Hill Cities",113902,1 
"06","03781","31080","Metro","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles County (Southeast)--Norwalk City",104684,1 
"06","03782","31080","Metro","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles County (Southeast)--Bellflower & Paramount Cities",132923,1 
"06","03900","31460","Metro","CA","Madera, CA","Madera County--Madera City",156255,1 
"06","04103","41860","Metro","CA","San Francisco-Oakland-Berkeley, CA","Marin County (North & West)--Novato & San Rafael (North) Cities",103006,1 
"06","04104","41860","Metro","CA","San Francisco-Oakland-Berkeley, CA","Marin County (Southeast)--San Rafael (South), Mill Valley & Sausalito Cities",159315,1 
"06","04701","32900","Metro","CA","Merced, CA","Merced County (West & South)--Los Banos & Livingston Cities",116427,1 
"06","04702","32900","Metro","CA","Merced, CA","Merced County (Northeast)--Merced & Atwater Cities",164775,1 
"06","05301","41500","Metro","CA","Salinas, CA","Monterey County (North Central)--Seaside, Monterey, Marina & Pacific Grove Cities PUM",183635,1 
"06","05302","41500","Metro","CA","Salinas, CA","Monterey County (Northeast)--Salinas City",177254,1 
"06","05303","41500","Metro","CA","Salinas, CA","Monterey (South & East) & San Benito Counties",78146,0.549 
"06","05303","41940","Metro","CA","San Jose-Sunnyvale-Santa Clara, CA","Monterey (South & East) & San Benito Counties",64209,0.451 
"06","05500","34900","Metro","CA","Napa, CA","Napa County--Napa, American Canyon & St. Helena Cities",138019,1 
"06","05700","46020","Micro","CA","Truckee-Grass Valley, CA","Nevada & Sierra Counties",102241,0.9693 
"06","05700","99999"," ","CA","[not in a CBSA]","Nevada & Sierra Counties",3236,0.0307 
"06","05906","31080","Metro","CA","Los Angeles-Long Beach-Anaheim, CA","Orange County (North)--Yorba Linda, La Habra & Brea Cities",191861,1 
"06","05907","31080","Metro","CA","Los Angeles-Long Beach-Anaheim, CA","Orange County (North Central)--Fullerton & Placentia Cities",197785,1 
"06","05908","31080","Metro","CA","Los Angeles-Long Beach-Anaheim, CA","Orange County (Northwest)--Buena Park, Cypress & Seal Beach Cities",185233,1 
"06","05909","31080","Metro","CA","Los Angeles-Long Beach-Anaheim, CA","Orange County (North Central)--Anaheim City (West)",147609,1 
"06","05912","31080","Metro","CA","Los Angeles-Long Beach-Anaheim, CA","Orange County (Northwest)--Westminster, Stanton & Garden Grove (West) Cities",170318,1 
"06","05913","31080","Metro","CA","Los Angeles-Long Beach-Anaheim, CA","Orange County (Northwest)--Garden Grove City (East)",160453,1 
"06","05914","31080","Metro","CA","Los Angeles-Long Beach-Anaheim, CA","Orange County (Northwest)--Huntington Beach City",196817,1 
"06","05916","31080","Metro","CA","Los Angeles-Long Beach-Anaheim, CA","Orange County (Central)--Santa Ana City (West)",145406,1 
"06","05917","31080","Metro","CA","Los Angeles-Long Beach-Anaheim, CA","Orange County (Central)--Santa Ana City (East)",156226,1 
"06","05918","31080","Metro","CA","Los Angeles-Long Beach-Anaheim, CA","Orange County (Central)--Costa Mesa & Fountain Valley Cities",180550,1 
"06","05919","31080","Metro","CA","Los Angeles-Long Beach-Anaheim, CA","Orange County (North Central)--Anaheim City (East)",195610,1 
"06","05920","31080","Metro","CA","Los Angeles-Long Beach-Anaheim, CA","Orange County (Central)--Orange & Villa Park Cities",146112,1 
"06","05921","31080","Metro","CA","Los Angeles-Long Beach-Anaheim, CA","Orange County (Northeast)--Lake Forest, Irvine (North) Cities & Silverado",141087,1 
"06","05922","31080","Metro","CA","Los Angeles-Long Beach-Anaheim, CA","Orange County (Central)--Irvine (Northwest) & Tustin Cities",126879,1 
"06","05923","31080","Metro","CA","Los Angeles-Long Beach-Anaheim, CA","Orange County (Central)--Irvine City (Central)",142279,1 
"06","05924","31080","Metro","CA","Los Angeles-Long Beach-Anaheim, CA","Orange County (Central)--Irvine City (South)",108296,1 
"06","05925","31080","Metro","CA","Los Angeles-Long Beach-Anaheim, CA","Orange County (West Central)--Newport Beach, Aliso Viejo & Laguna Woods Cities",179661,1 
"06","05926","31080","Metro","CA","Los Angeles-Long Beach-Anaheim, CA","Orange County (South Central)--Mission Viejo and Laguna Hills Cities",117535,1 
"06","05927","31080","Metro","CA","Los Angeles-Long Beach-Anaheim, CA","Orange County (Southeast)--Rancho Santa Margarita City & Ladera Ranch",109926,1 
"06","05928","31080","Metro","CA","Los Angeles-Long Beach-Anaheim, CA","Orange County (Southwest)--San Clemente, Laguna Niguel & San Juan Capistrano Cities P",187346,1 
"06","06101","40900","Metro","CA","Sacramento-Roseville-Folsom, CA","Placer County (Southwest)--Roseville City",153933,1 
"06","06102","40900","Metro","CA","Sacramento-Roseville-Folsom, CA","Placer County (Central)--Rocklin, Lincoln Cities & Loomis Town",134491,1 
"06","06103","40900","Metro","CA","Sacramento-Roseville-Folsom, CA","Placer County (East/High Country Region)--Auburn & Colfax Cities",116315,1 
"06","06501","40140","Metro","CA","Riverside-San Bernardino-Ontario, CA","Riverside County (East)--Indio, Coachella, Blythe & La Quinta (East) Cities",186546,1 
"06","06502","40140","Metro","CA","Riverside-San Bernardino-Ontario, CA","Riverside County (Central)--Cathedral City, Palm Springs & Rancho Mirage Cities",131953,1 
"06","06507","40140","Metro","CA","Riverside-San Bernardino-Ontario, CA","Riverside County (North Central)--San Jacinto, Beaumont, Banning & Calimesa Cities PU",174601,1 
"06","06509","40140","Metro","CA","Riverside-San Bernardino-Ontario, CA","Riverside County (West Central)--Perris City, Temescal Valley & Mead Valley",133883,1 
"06","06511","40140","Metro","CA","Riverside-San Bernardino-Ontario, CA","Riverside County (Northwest)--Riverside City (West)",170401,1 
"06","06514","40140","Metro","CA","Riverside-San Bernardino-Ontario, CA","Riverside County (Northwest)--Jurupa Valley & Eastvale Cities",174806,1 
"06","06515","40140","Metro","CA","Riverside-San Bernardino-Ontario, CA","Riverside County (Central)--Palm Desert, La Quinta (West) & Desert Hot Springs Cities",159907,1 
"06","06516","40140","Metro","CA","Riverside-San Bernardino-Ontario, CA","Riverside County (Southwest)--Lake Elsinore & Canyon Lake Cities",105256,1 
"06","06517","40140","Metro","CA","Riverside-San Bernardino-Ontario, CA","Riverside County (Southwest)--Menifee City",117025,1 
"06","06518","40140","Metro","CA","Riverside-San Bernardino-Ontario, CA","Riverside County (Northwest)--Moreno Valley City (North)",104737,1 
"06","06519","40140","Metro","CA","Riverside-San Bernardino-Ontario, CA","Riverside County (Northwest)--Moreno Valley City (South)",103154,1 
"06","06520","40140","Metro","CA","Riverside-San Bernardino-Ontario, CA","Riverside County (Northwest)--Riverside City (East)",151005,1 
"06","06521","40140","Metro","CA","Riverside-San Bernardino-Ontario, CA","Riverside County (West Central)--Corona City (South), Woodcrest & Home Gardens",108390,1 
"06","06522","40140","Metro","CA","Riverside-San Bernardino-Ontario, CA","Riverside County (West Central)--Corona (Northwest) & Norco Cities",137302,1 
"06","06523","40140","Metro","CA","Riverside-San Bernardino-Ontario, CA","Riverside County (Southwest)--Temecula City",140891,1 
"06","06524","40140","Metro","CA","Riverside-San Bernardino-Ontario, CA","Riverside County (Southwest)--Murrieta & Wildomar Cities",185773,1 
"06","06525","40140","Metro","CA","Riverside-San Bernardino-Ontario, CA","Riverside County (Southwest)--Hemet City & East Hemet",132555,1 
"06","06701","40900","Metro","CA","Sacramento-Roseville-Folsom, CA","Sacramento County (North Central)--Citrus Heights City",111579,1 
"06","06703","40900","Metro","CA","Sacramento-Roseville-Folsom, CA","Sacramento County (North Central)--Arden-Arcade, Carmichael & Fair Oaks (West)",119575,1 
"06","06704","40900","Metro","CA","Sacramento-Roseville-Folsom, CA","Sacramento County (North Central)--North Highlands, Foothill Farms & McClellan Park P",137958,1 
"06","06705","40900","Metro","CA","Sacramento-Roseville-Folsom, CA","Sacramento County (Northwest)--Sacramento City (Northwest/Natomas)",123062,1 
"06","06706","40900","Metro","CA","Sacramento-Roseville-Folsom, CA","Sacramento County (North)--Sacramento City (North), Antelope & Rio Linda",126366,1 
"06","06707","40900","Metro","CA","Sacramento-Roseville-Folsom, CA","Sacramento County (West)--Sacramento City (Central/Downtown & Midtown)",133374,1 
"06","06709","40900","Metro","CA","Sacramento-Roseville-Folsom, CA","Sacramento County--Sacramento City (Southwest/Pocket, Meadowview & North Laguna)",147629,1 
"06","06712","40900","Metro","CA","Sacramento-Roseville-Folsom, CA","Sacramento County (Northeast)--Folsom City, Orangevale & Fair Oaks (East)",118728,1 
"06","06713","40900","Metro","CA","Sacramento-Roseville-Folsom, CA","Sacramento County (Central)--Rancho Cordova City",105450,1 
"06","06714","40900","Metro","CA","Sacramento-Roseville-Folsom, CA","Sacramento County--Sacramento City (Southeast/Fruitridge, Avondale & Depot Park)",141800,1 
"06","06715","40900","Metro","CA","Sacramento-Roseville-Folsom, CA","Sacramento County (Central)--Elk Grove City (West)",106336,1 
"06","06716","40900","Metro","CA","Sacramento-Roseville-Folsom, CA","Sacramento County (Central)--Elk Grove City (East)",109195,1 
"06","06717","40900","Metro","CA","Sacramento-Roseville-Folsom, CA","Sacramento County--Galt, Isleton Cities, Delta Region & Rural",104003,1 
"06","07101","40140","Metro","CA","Riverside-San Bernardino-Ontario, CA","San Bernardino County (Northeast)--Twentynine Palms & Barstow Cities",141621,1 
